#
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms
MARK 000
1.0,1.0,0.0,1.0,5.974,149297.64
1.0,0.0,1.0,1.0,2.968,149300.61
0.0,0.0,0.0,1.0,0.783,149301.39
1.0,0.0,0.0,1.0,5.980,149307.38
0.0,0.0,0.0,1.0,3.757,149311.12
1.0,1.0,0.0,1.0,5.970,149317.1
0.0,1.0,0.0,1.0,3.753,149320.84
0.0,0.0,1.0,1.0,3.042,149323.89
1.0,0.0,0.0,1.0,2.948,149326.84
0.0,0.0,0.0,1.0,3.750,149330.6
1.0,1.0,0.0,1.0,5.972,149336.56
1.0,0.0,1.0,1.0,2.997,149339.56
0.0,0.0,0.0,1.0,0.770,149340.33
1.0,0.0,0.0,1.0,5.991,149346.31
0.0,0.0,0.0,1.0,3.763,149350.08
1.0,1.0,0.0,1.0,5.972,149356.05
0.0,1.0,0.0,1.0,3.759,149359.81
0.0,0.0,1.0,1.0,3.031,149362.84
1.0,0.0,0.0,1.0,2.954,149365.8
0.0,0.0,0.0,1.0,3.753,149369.55
1.0,1.0,0.0,1.0,5.988,149375.53
1.0,0.0,1.0,1.0,2.977,149378.52
0.0,0.0,0.0,1.0,0.789,149379.31
1.0,0.0,0.0,1.0,5.981,149385.3
0.0,0.0,0.0,1.0,3.765,149389.06
1.0,1.0,0.0,1.0,5.970,149395.03
0.0,1.0,0.0,1.0,3.757,149398.78
0.0,0.0,1.0,1.0,3.036,149401.81
1.0,0.0,0.0,1.0,2.946,149404.77
0.0,0.0,0.0,1.0,3.754,149408.52
1.0,1.0,0.0,1.0,5.984,149414.5
1.0,0.0,1.0,1.0,2.997,149417.5
0.0,0.0,0.0,1.0,0.770,149418.27
1.0,0.0,0.0,1.0,5.990,149424.25
0.0,0.0,0.0,1.0,3.774,149428.03
1.0,1.0,0.0,1.0,5.970,149434.0
0.0,1.0,0.0,1.0,3.778,149437.78
0.0,0.0,1.0,1.0,3.033,149440.81
1.0,0.0,0.0,1.0,2.956,149443.77
0.0,0.0,0.0,1.0,3.751,149447.52
1.0,1.0,0.0,1.0,5.990,149453.5
1.0,0.0,1.0,1.0,2.980,149456.48
0.0,0.0,0.0,1.0,0.784,149457.27
1.0,0.0,0.0,1.0,5.979,149463.25
0.0,0.0,0.0,1.0,3.765,149467.02
1.0,1.0,0.0,1.0,5.976,149472.98
0.0,1.0,0.0,1.0,3.771,149476.75
0.0,0.0,1.0,1.0,3.043,149479.8
1.0,0.0,0.0,1.0,2.955,149482.75
0.0,0.0,0.0,1.0,3.752,149486.5
1.0,1.0,0.0,1.0,5.986,149492.48
1.0,0.0,1.0,1.0,2.972,149495.45
0.0,0.0,0.0,1.0,0.789,149496.25
1.0,0.0,0.0,1.0,5.991,149502.23
0.0,0.0,0.0,1.0,3.759,149506.0
1.0,1.0,0.0,1.0,5.974,149511.97
0.0,1.0,0.0,1.0,3.779,149515.75
0.0,0.0,1.0,1.0,3.047,149518.8
1.0,0.0,0.0,1.0,2.954,149521.75
0.0,0.0,0.0,1.0,3.763,149525.52
1.0,1.0,0.0,1.0,5.996,149531.52
1.0,0.0,1.0,1.0,2.992,149534.5
0.0,0.0,0.0,1.0,0.771,149535.27
1.0,0.0,0.0,1.0,6.008,149541.28
0.0,0.0,0.0,1.0,3.778,149545.06
1.0,1.0,0.0,1.0,5.988,149551.05
0.0,1.0,0.0,1.0,3.792,149554.84
0.0,0.0,1.0,1.0,3.056,149557.9
1.0,0.0,0.0,1.0,2.965,149560.88
0.0,0.0,0.0,1.0,3.779,149564.66
1.0,1.0,0.0,1.0,6.019,149570.67
1.0,0.0,1.0,1.0,3.004,149573.67
0.0,0.0,0.0,1.0,0.777,149574.45
1.0,0.0,0.0,1.0,6.028,149580.48
0.0,0.0,0.0,1.0,3.783,149584.27
1.0,1.0,0.0,1.0,6.001,149590.27
0.0,1.0,0.0,1.0,3.790,149594.06
0.0,0.0,1.0,1.0,3.058,149597.12
1.0,0.0,0.0,1.0,2.970,149600.1
0.0,0.0,0.0,1.0,3.775,149603.88
1.0,1.0,0.0,1.0,6.019,149609.89
1.0,0.0,1.0,1.0,2.993,149612.89
0.0,0.0,0.0,1.0,0.791,149613.69
1.0,0.0,0.0,1.0,6.008,149619.7
0.0,0.0,0.0,1.0,3.778,149623.48
1.0,1.0,0.0,1.0,5.997,149629.48
0.0,1.0,0.0,1.0,3.767,149633.25
0.0,0.0,1.0,1.0,3.059,149636.31
1.0,0.0,0.0,1.0,2.955,149639.27
0.0,0.0,0.0,1.0,3.768,149643.03
1.0,1.0,0.0,1.0,6.000,149649.03
1.0,0.0,1.0,1.0,2.989,149652.02
0.0,0.0,0.0,1.0,0.777,149652.8
1.0,0.0,0.0,1.0,5.991,149658.78
0.0,0.0,0.0,1.0,3.775,149662.56
1.0,1.0,0.0,1.0,5.982,149668.55
0.0,1.0,0.0,1.0,3.761,149672.31
0.0,0.0,1.0,1.0,3.053,149675.36
1.0,0.0,0.0,1.0,2.953,149678.31
0.0,0.0,0.0,1.0,3.765,149682.08
1.0,1.0,0.0,1.0,5.988,149688.06
1.0,0.0,1.0,1.0,2.984,149691.05
0.0,0.0,0.0,1.0,0.781,149691.83
1.0,0.0,0.0,1.0,5.982,149697.81
0.0,0.0,0.0,1.0,3.769,149701.58
1.0,1.0,0.0,1.0,5.978,149707.56
0.0,1.0,0.0,1.0,3.767,149711.33
0.0,0.0,1.0,1.0,3.041,149714.38
1.0,0.0,0.0,1.0,2.956,149717.33
0.0,0.0,0.0,1.0,3.765,149721.1
1.0,1.0,0.0,1.0,6.001,149727.1
1.0,0.0,1.0,1.0,2.992,149730.1
0.0,0.0,0.0,1.0,0.775,149730.88
1.0,0.0,0.0,1.0,6.012,149736.89
0.0,0.0,0.0,1.0,3.767,149740.66
1.0,1.0,0.0,1.0,6.011,149746.67
0.0,1.0,0.0,1.0,3.778,149750.45
0.0,0.0,1.0,1.0,3.074,149753.53
1.0,0.0,0.0,1.0,2.964,149756.5
0.0,0.0,0.0,1.0,3.788,149760.28
1.0,1.0,0.0,1.0,6.025,149766.31
1.0,0.0,1.0,1.0,3.000,149769.31
0.0,0.0,0.0,1.0,0.784,149770.1
1.0,0.0,0.0,1.0,6.023,149776.11
0.0,0.0,0.0,1.0,3.798,149779.9
1.0,1.0,0.0,1.0,6.021,149785.92
0.0,1.0,0.0,1.0,3.801,149789.72
0.0,0.0,1.0,1.0,3.066,149792.78
1.0,0.0,0.0,1.0,2.972,149795.75
0.0,0.0,0.0,1.0,3.802,149799.55
1.0,1.0,0.0,1.0,6.048,149805.6
1.0,0.0,1.0,1.0,3.012,149808.61
0.0,0.0,0.0,1.0,0.786,149809.39
1.0,0.0,0.0,1.0,6.057,149815.45
0.0,0.0,0.0,1.0,3.806,149819.27
1.0,1.0,0.0,1.0,6.027,149825.3
0.0,1.0,0.0,1.0,3.813,149829.11
0.0,0.0,1.0,1.0,3.073,149832.19
1.0,0.0,0.0,1.0,2.981,149835.17
0.0,0.0,0.0,1.0,3.797,149838.97
1.0,1.0,0.0,1.0,6.038,149845.0
1.0,0.0,1.0,1.0,3.009,149848.02
0.0,0.0,0.0,1.0,0.777,149848.8
1.0,0.0,0.0,1.0,6.036,149854.83
0.0,0.0,0.0,1.0,3.789,149858.61
1.0,1.0,0.0,1.0,6.008,149864.62
0.0,1.0,0.0,1.0,3.805,149868.44
0.0,0.0,1.0,1.0,3.065,149871.5
1.0,0.0,0.0,1.0,2.971,149874.47
0.0,0.0,0.0,1.0,3.779,149878.25
1.0,1.0,0.0,1.0,6.026,149884.28
1.0,0.0,1.0,1.0,3.006,149887.28
0.0,0.0,0.0,1.0,0.776,149888.06
1.0,0.0,0.0,1.0,6.030,149894.1
0.0,0.0,0.0,1.0,3.783,149897.88
1.0,1.0,0.0,1.0,6.009,149903.89
0.0,1.0,0.0,1.0,3.788,149907.67
0.0,0.0,1.0,1.0,3.065,149910.73
1.0,0.0,0.0,1.0,2.969,149913.7
0.0,0.0,0.0,1.0,3.780,149917.48
1.0,1.0,0.0,1.0,6.029,149923.52
1.0,0.0,1.0,1.0,3.006,149926.52
0.0,0.0,0.0,1.0,0.780,149927.3
1.0,0.0,0.0,1.0,6.033,149933.33
0.0,0.0,0.0,1.0,3.796,149937.12
1.0,1.0,0.0,1.0,6.017,149943.14
0.0,1.0,0.0,1.0,3.788,149946.92
0.0,0.0,1.0,1.0,3.066,149949.98
1.0,0.0,0.0,1.0,2.975,149952.95
0.0,0.0,0.0,1.0,3.782,149956.73
1.0,1.0,0.0,1.0,6.017,149962.75
1.0,0.0,1.0,1.0,3.008,149965.77
0.0,0.0,0.0,1.0,0.780,149966.55
1.0,0.0,0.0,1.0,6.026,149972.58
0.0,0.0,0.0,1.0,3.790,149976.38
1.0,1.0,0.0,1.0,6.013,149982.39
0.0,1.0,0.0,1.0,3.793,149986.19
0.0,0.0,1.0,1.0,3.067,149989.25
1.0,0.0,0.0,1.0,2.978,149992.23
0.0,0.0,0.0,1.0,3.786,149996.02
1.0,1.0,0.0,1.0,6.034,150002.05
1.0,0.0,1.0,1.0,3.010,150005.06
0.0,0.0,0.0,1.0,0.782,150005.84
1.0,0.0,0.0,1.0,6.040,150011.89
0.0,0.0,0.0,1.0,3.798,150015.69
1.0,1.0,0.0,1.0,6.023,150021.7
0.0,1.0,0.0,1.0,3.797,150025.5
0.0,0.0,1.0,1.0,3.074,150028.58
1.0,0.0,0.0,1.0,2.974,150031.55
0.0,0.0,0.0,1.0,3.797,150035.34
1.0,1.0,0.0,1.0,6.040,150041.39
1.0,0.0,1.0,1.0,3.004,150044.39
0.0,0.0,0.0,1.0,0.795,150045.19
1.0,0.0,0.0,1.0,6.040,150051.23
0.0,0.0,0.0,1.0,3.809,150055.05
1.0,1.0,0.0,1.0,6.038,150061.08
0.0,1.0,0.0,1.0,3.795,150064.88
0.0,0.0,1.0,1.0,3.078,150067.95
1.0,0.0,0.0,1.0,2.972,150070.92
0.0,0.0,0.0,1.0,3.790,150074.72
1.0,1.0,0.0,1.0,6.032,150080.75
1.0,0.0,1.0,1.0,3.003,150083.75
0.0,0.0,0.0,1.0,0.783,150084.53
1.0,0.0,0.0,1.0,6.043,150090.58
0.0,0.0,0.0,1.0,3.798,150094.38
1.0,1.0,0.0,1.0,6.022,150100.39
0.0,1.0,0.0,1.0,3.794,150104.19
MARK 099
0.0,0.0,0.0,1.0,86.694,150190.88
1.0,1.0,0.0,1.0,6.092,150196.97
0.0,1.0,0.0,1.0,3.839,150200.81
0.0,0.0,1.0,1.0,3.111,150203.92
1.0,0.0,0.0,1.0,3.012,150206.94
0.0,0.0,0.0,1.0,3.838,150210.78
1.0,1.0,0.0,1.0,6.104,150216.89
1.0,0.0,1.0,1.0,3.049,150219.94
0.0,0.0,0.0,1.0,0.802,150220.73
1.0,0.0,0.0,1.0,6.106,150226.84
0.0,0.0,0.0,1.0,3.864,150230.7
1.0,1.0,0.0,1.0,6.109,150236.81
0.0,1.0,0.0,1.0,3.850,150240.66
0.0,0.0,1.0,1.0,3.104,150243.77
1.0,0.0,0.0,1.0,3.014,150246.78
0.0,0.0,0.0,1.0,3.831,150250.61
1.0,1.0,0.0,1.0,6.108,150256.72
1.0,0.0,1.0,1.0,3.047,150259.77
0.0,0.0,0.0,1.0,0.787,150260.55
1.0,0.0,0.0,1.0,6.108,150266.66
0.0,0.0,0.0,1.0,3.842,150270.5
1.0,1.0,0.0,1.0,6.090,150276.6
0.0,1.0,0.0,1.0,3.842,150280.44
0.0,0.0,1.0,1.0,3.087,150283.53
1.0,0.0,0.0,1.0,2.994,150286.53
0.0,0.0,0.0,1.0,3.838,150290.38
1.0,1.0,0.0,1.0,6.100,150296.47
1.0,0.0,1.0,1.0,3.036,150299.5
0.0,0.0,0.0,1.0,0.802,150300.3
1.0,0.0,0.0,1.0,6.109,150306.4
0.0,0.0,0.0,1.0,3.847,150310.25
1.0,1.0,0.0,1.0,6.098,150316.34
0.0,1.0,0.0,1.0,3.846,150320.19
0.0,0.0,1.0,1.0,3.102,150323.3
1.0,0.0,0.0,1.0,3.016,150326.31
0.0,0.0,0.0,1.0,3.837,150330.16
1.0,1.0,0.0,1.0,6.126,150336.28
1.0,0.0,1.0,1.0,3.064,150339.34
0.0,0.0,0.0,1.0,0.791,150340.14
1.0,0.0,0.0,1.0,6.139,150346.28
0.0,0.0,0.0,1.0,3.867,150350.14
1.0,1.0,0.0,1.0,6.131,150356.27
0.0,1.0,0.0,1.0,3.868,150360.14
0.0,0.0,1.0,1.0,3.122,150363.27
1.0,0.0,0.0,1.0,3.031,150366.3
0.0,0.0,0.0,1.0,3.856,150370.16
1.0,1.0,0.0,1.0,6.149,150376.31
1.0,0.0,1.0,1.0,3.071,150379.39
0.0,0.0,0.0,1.0,0.796,150380.19
1.0,0.0,0.0,1.0,6.160,150386.34
0.0,0.0,0.0,1.0,3.870,150390.22
1.0,1.0,0.0,1.0,6.129,150396.34
0.0,1.0,0.0,1.0,3.857,150400.2
0.0,0.0,1.0,1.0,3.113,150403.31
1.0,0.0,0.0,1.0,3.022,150406.33
0.0,0.0,0.0,1.0,3.837,150410.17
1.0,1.0,0.0,1.0,6.125,150416.3
1.0,0.0,1.0,1.0,3.051,150419.34
0.0,0.0,0.0,1.0,0.802,150420.14
1.0,0.0,0.0,1.0,6.129,150426.27
0.0,0.0,0.0,1.0,3.846,150430.11
1.0,1.0,0.0,1.0,6.106,150436.22
0.0,1.0,0.0,1.0,3.851,150440.06
0.0,0.0,1.0,1.0,3.103,150443.17
1.0,0.0,0.0,1.0,3.005,150446.17
0.0,0.0,0.0,1.0,3.827,150450.0
1.0,1.0,0.0,1.0,6.090,150456.1
1.0,0.0,1.0,1.0,3.039,150459.12
0.0,0.0,0.0,1.0,0.786,150459.9
1.0,0.0,0.0,1.0,6.095,150466.0
0.0,0.0,0.0,1.0,3.829,150469.83
1.0,1.0,0.0,1.0,6.087,150475.92
0.0,1.0,0.0,1.0,3.846,150479.77
0.0,0.0,1.0,1.0,3.101,150482.86
1.0,0.0,0.0,1.0,3.009,150485.88
0.0,0.0,0.0,1.0,3.833,150489.7
1.0,1.0,0.0,1.0,6.104,150495.81
1.0,0.0,1.0,1.0,3.043,150498.86
0.0,0.0,0.0,1.0,0.793,150499.66
1.0,0.0,0.0,1.0,6.120,150505.78
0.0,0.0,0.0,1.0,3.850,150509.62
1.0,1.0,0.0,1.0,6.110,150515.73
0.0,1.0,0.0,1.0,3.862,150519.6
0.0,0.0,1.0,1.0,3.115,150522.7
1.0,0.0,0.0,1.0,3.025,150525.73
0.0,0.0,0.0,1.0,3.851,150529.58
1.0,1.0,0.0,1.0,6.141,150535.72
1.0,0.0,1.0,1.0,3.068,150538.78
0.0,0.0,0.0,1.0,0.801,150539.58
1.0,0.0,0.0,1.0,6.150,150545.73
0.0,0.0,0.0,1.0,3.883,150549.62
1.0,1.0,0.0,1.0,6.151,150555.78
0.0,1.0,0.0,1.0,3.880,150559.66
0.0,0.0,1.0,1.0,3.128,150562.78
1.0,0.0,0.0,1.0,3.033,150565.81
0.0,0.0,0.0,1.0,3.870,150569.69
1.0,1.0,0.0,1.0,6.156,150575.84
1.0,0.0,1.0,1.0,3.074,150578.92
0.0,0.0,0.0,1.0,0.795,150579.72
1.0,0.0,0.0,1.0,6.155,150585.88
0.0,0.0,0.0,1.0,3.881,150589.75
1.0,1.0,0.0,1.0,6.136,150595.89
0.0,1.0,0.0,1.0,3.866,150599.75
0.0,0.0,1.0,1.0,3.126,150602.88
1.0,0.0,0.0,1.0,3.027,150605.9
0.0,0.0,0.0,1.0,3.862,150609.77
1.0,1.0,0.0,1.0,6.145,150615.9
1.0,0.0,1.0,1.0,3.058,150618.97
0.0,0.0,0.0,1.0,0.796,150619.77
1.0,0.0,0.0,1.0,6.142,150625.9
0.0,0.0,0.0,1.0,3.858,150629.77
1.0,1.0,0.0,1.0,6.119,150635.89
0.0,1.0,0.0,1.0,3.857,150639.75
0.0,0.0,1.0,1.0,3.111,150642.86
1.0,0.0,0.0,1.0,3.019,150645.88
0.0,0.0,0.0,1.0,3.846,150649.72
1.0,1.0,0.0,1.0,6.117,150655.83
1.0,0.0,1.0,1.0,3.046,150658.88
0.0,0.0,0.0,1.0,0.801,150659.67
1.0,0.0,0.0,1.0,6.126,150665.8
0.0,0.0,0.0,1.0,3.846,150669.64
1.0,1.0,0.0,1.0,6.114,150675.75
0.0,1.0,0.0,1.0,3.858,150679.61
0.0,0.0,1.0,1.0,3.109,150682.72
1.0,0.0,0.0,1.0,3.020,150685.73
0.0,0.0,0.0,1.0,3.852,150689.6
1.0,1.0,0.0,1.0,6.133,150695.72
1.0,0.0,1.0,1.0,3.066,150698.78
0.0,0.0,0.0,1.0,0.790,150699.58
1.0,0.0,0.0,1.0,6.138,150705.72
0.0,0.0,0.0,1.0,3.870,150709.6
1.0,1.0,0.0,1.0,6.123,150715.72
0.0,1.0,0.0,1.0,3.861,150719.58
0.0,0.0,1.0,1.0,3.106,150722.69
1.0,0.0,0.0,1.0,3.021,150725.7
0.0,0.0,0.0,1.0,3.850,150729.55
1.0,1.0,0.0,1.0,6.129,150735.67
1.0,0.0,1.0,1.0,3.072,150738.75
0.0,0.0,0.0,1.0,0.799,150739.55
1.0,0.0,0.0,1.0,6.155,150745.7
0.0,0.0,0.0,1.0,3.880,150749.58
1.0,1.0,0.0,1.0,6.131,150755.7
0.0,1.0,0.0,1.0,3.875,150759.58
0.0,0.0,1.0,1.0,3.118,150762.7
1.0,0.0,0.0,1.0,3.027,150765.73
0.0,0.0,0.0,1.0,3.871,150769.61
1.0,1.0,0.0,1.0,6.166,150775.78
1.0,0.0,1.0,1.0,3.091,150778.88
0.0,0.0,0.0,1.0,0.793,150779.67
1.0,0.0,0.0,1.0,6.180,150785.86
0.0,0.0,0.0,1.0,3.888,150789.75
1.0,1.0,0.0,1.0,6.160,150795.9
0.0,1.0,0.0,1.0,3.895,150799.8
0.0,0.0,1.0,1.0,3.140,150802.94
1.0,0.0,0.0,1.0,3.040,150805.98
0.0,0.0,0.0,1.0,3.883,150809.86
1.0,1.0,0.0,1.0,6.181,150816.05
1.0,0.0,1.0,1.0,3.071,150819.12
0.0,0.0,0.0,1.0,0.812,150819.94
1.0,0.0,0.0,1.0,6.169,150826.11
0.0,0.0,0.0,1.0,3.876,150829.98
1.0,1.0,0.0,1.0,6.148,150836.12
0.0,1.0,0.0,1.0,3.876,150840.0
0.0,0.0,1.0,1.0,3.129,150843.12
1.0,0.0,0.0,1.0,3.037,150846.16
0.0,0.0,0.0,1.0,3.849,150850.0
1.0,1.0,0.0,1.0,6.149,150856.16
1.0,0.0,1.0,1.0,3.061,150859.22
0.0,0.0,0.0,1.0,0.802,150860.02
1.0,0.0,0.0,1.0,6.142,150866.16
0.0,0.0,0.0,1.0,3.865,150870.02
1.0,1.0,0.0,1.0,6.122,150876.14
0.0,1.0,0.0,1.0,3.854,150880.0
0.0,0.0,1.0,1.0,3.104,150883.11
1.0,0.0,0.0,1.0,3.019,150886.12
0.0,0.0,0.0,1.0,3.846,150889.97
1.0,1.0,0.0,1.0,6.125,150896.1
1.0,0.0,1.0,1.0,3.056,150899.16
0.0,0.0,0.0,1.0,0.799,150899.95
1.0,0.0,0.0,1.0,6.121,150906.08
0.0,0.0,0.0,1.0,3.876,150909.95
1.0,1.0,0.0,1.0,6.126,150916.08
0.0,1.0,0.0,1.0,3.868,150919.95
0.0,0.0,1.0,1.0,3.124,150923.08
1.0,0.0,0.0,1.0,3.037,150926.11
0.0,0.0,0.0,1.0,3.867,150929.97
1.0,1.0,0.0,1.0,6.155,150936.12
1.0,0.0,1.0,1.0,3.073,150939.2
0.0,0.0,0.0,1.0,0.800,150940.0
1.0,0.0,0.0,1.0,6.155,150946.16
0.0,0.0,0.0,1.0,3.897,150950.05
1.0,1.0,0.0,1.0,6.154,150956.2
0.0,1.0,0.0,1.0,3.887,150960.1
0.0,0.0,1.0,1.0,3.128,150963.22
1.0,0.0,0.0,1.0,3.047,150966.27
0.0,0.0,0.0,1.0,3.875,150970.14
1.0,1.0,0.0,1.0,6.168,150976.31
1.0,0.0,1.0,1.0,3.082,150979.39
0.0,0.0,0.0,1.0,0.795,150980.19
1.0,0.0,0.0,1.0,6.185,150986.38
0.0,0.0,0.0,1.0,3.888,150990.27
1.0,1.0,0.0,1.0,6.167,150996.44
0.0,1.0,0.0,1.0,3.887,151000.33
0.0,0.0,1.0,1.0,3.148,151003.47
1.0,0.0,0.0,1.0,3.050,151006.52
0.0,0.0,0.0,1.0,3.884,151010.4
1.0,1.0,0.0,1.0,6.175,151016.58
1.0,0.0,1.0,1.0,3.072,151019.66
0.0,0.0,0.0,1.0,0.813,151020.47
1.0,0.0,0.0,1.0,6.172,151026.64
0.0,0.0,0.0,1.0,3.891,151030.53
1.0,1.0,0.0,1.0,6.160,151036.69
0.0,1.0,0.0,1.0,3.879,151040.56
0.0,0.0,1.0,1.0,3.148,151043.7
1.0,0.0,0.0,1.0,3.041,151046.75
0.0,0.0,0.0,1.0,3.875,151050.62
1.0,1.0,0.0,1.0,6.168,151056.8
1.0,0.0,1.0,1.0,3.073,151059.88
0.0,0.0,0.0,1.0,0.805,151060.67
1.0,0.0,0.0,1.0,6.165,151066.84
0.0,0.0,0.0,1.0,3.876,151070.72
1.0,1.0,0.0,1.0,6.148,151076.86
0.0,1.0,0.0,1.0,3.878,151080.73
0.0,0.0,1.0,1.0,3.132,151083.86
1.0,0.0,0.0,1.0,3.044,151086.9
0.0,0.0,0.0,1.0,3.866,151090.77
1.0,1.0,0.0,1.0,6.158,151096.92
1.0,0.0,1.0,1.0,3.089,151100.02
0.0,0.0,0.0,1.0,0.795,151100.81
1.0,0.0,0.0,1.0,6.156,151106.97
0.0,0.0,0.0,1.0,3.896,151110.86
1.0,1.0,0.0,1.0,6.168,151117.03
0.0,1.0,0.0,1.0,3.892,151120.92
0.0,0.0,1.0,1.0,3.138,151124.06
1.0,0.0,0.0,1.0,3.051,151127.11
0.0,0.0,0.0,1.0,3.876,151130.98
1.0,1.0,0.0,1.0,6.188,151137.17
1.0,0.0,1.0,1.0,3.076,151140.25
0.0,0.0,0.0,1.0,0.814,151141.06
1.0,0.0,0.0,1.0,6.180,151147.23
0.0,0.0,0.0,1.0,3.893,151151.12
1.0,1.0,0.0,1.0,6.175,151157.3
0.0,1.0,0.0,1.0,3.900,151161.2
0.0,0.0,1.0,1.0,3.142,151164.34
1.0,0.0,0.0,1.0,3.053,151167.39
0.0,0.0,0.0,1.0,3.887,151171.28
1.0,1.0,0.0,1.0,6.195,151177.47
1.0,0.0,1.0,1.0,3.091,151180.56
0.0,0.0,0.0,1.0,0.797,151181.36
1.0,0.0,0.0,1.0,6.188,151187.55
0.0,0.0,0.0,1.0,3.894,151191.44
1.0,1.0,0.0,1.0,6.167,151197.61
0.0,1.0,0.0,1.0,3.888,151201.5
0.0,0.0,1.0,1.0,3.138,151204.64
1.0,0.0,0.0,1.0,3.050,151207.69
0.0,0.0,0.0,1.0,3.874,151211.56
1.0,1.0,0.0,1.0,6.172,151217.73
1.0,0.0,1.0,1.0,3.099,151220.83
0.0,0.0,0.0,1.0,0.794,151221.62
1.0,0.0,0.0,1.0,6.175,151227.8
0.0,0.0,0.0,1.0,3.883,151231.67
1.0,1.0,0.0,1.0,6.153,151237.83
0.0,1.0,0.0,1.0,3.888,151241.72
0.0,0.0,1.0,1.0,3.117,151244.83
1.0,0.0,0.0,1.0,3.039,151247.88
0.0,0.0,0.0,1.0,3.851,151251.72
1.0,1.0,0.0,1.0,6.149,151257.88
1.0,0.0,1.0,1.0,3.053,151260.92
0.0,0.0,0.0,1.0,0.805,151261.73
1.0,0.0,0.0,1.0,6.134,151267.88
0.0,0.0,0.0,1.0,3.879,151271.75
1.0,1.0,0.0,1.0,6.140,151277.89
0.0,1.0,0.0,1.0,3.878,151281.77
0.0,0.0,1.0,1.0,3.132,151284.89
1.0,0.0,0.0,1.0,3.037,151287.92
0.0,0.0,0.0,1.0,3.863,151291.78
1.0,1.0,0.0,1.0,6.162,151297.94
1.0,0.0,1.0,1.0,3.062,151301.0
0.0,0.0,0.0,1.0,0.810,151301.81
1.0,0.0,0.0,1.0,6.160,151307.97
0.0,0.0,0.0,1.0,3.899,151311.88
1.0,1.0,0.0,1.0,6.171,151318.05
0.0,1.0,0.0,1.0,3.905,151321.95
0.0,0.0,1.0,1.0,3.140,151325.1
1.0,0.0,0.0,1.0,3.057,151328.16
0.0,0.0,0.0,1.0,3.886,151332.05
1.0,1.0,0.0,1.0,6.192,151338.23
1.0,0.0,1.0,1.0,3.077,151341.31
0.0,0.0,0.0,1.0,0.816,151342.12
1.0,0.0,0.0,1.0,6.204,151348.33
0.0,0.0,0.0,1.0,3.906,151352.23
1.0,1.0,0.0,1.0,6.197,151358.44
0.0,1.0,0.0,1.0,3.920,151362.36
0.0,0.0,1.0,1.0,3.163,151365.52
1.0,0.0,0.0,1.0,3.067,151368.58
0.0,0.0,0.0,1.0,3.907,151372.48
1.0,1.0,0.0,1.0,6.210,151378.69
1.0,0.0,1.0,1.0,3.093,151381.78
0.0,0.0,0.0,1.0,0.816,151382.6
1.0,0.0,0.0,1.0,6.207,151388.8
0.0,0.0,0.0,1.0,3.915,151392.72
1.0,1.0,0.0,1.0,6.200,151398.92
0.0,1.0,0.0,1.0,3.916,151402.84
0.0,0.0,1.0,1.0,3.158,151406.0
1.0,0.0,0.0,1.0,3.064,151409.06
0.0,0.0,0.0,1.0,3.895,151412.95
1.0,1.0,0.0,1.0,6.199,151419.16
1.0,0.0,1.0,1.0,3.092,151422.25
0.0,0.0,0.0,1.0,0.804,151423.05
1.0,0.0,0.0,1.0,6.199,151429.25
0.0,0.0,0.0,1.0,3.905,151433.16
1.0,1.0,0.0,1.0,6.188,151439.34
0.0,1.0,0.0,1.0,3.896,151443.23
0.0,0.0,1.0,1.0,3.151,151446.39
1.0,0.0,0.0,1.0,3.047,151449.44
0.0,0.0,0.0,1.0,3.895,151453.33
1.0,1.0,0.0,1.0,6.182,151459.52
1.0,0.0,1.0,1.0,3.081,151462.6
0.0,0.0,0.0,1.0,0.799,151463.39
1.0,0.0,0.0,1.0,6.182,151469.58
0.0,0.0,0.0,1.0,3.887,151473.47
1.0,1.0,0.0,1.0,6.172,151479.64
0.0,1.0,0.0,1.0,3.887,151483.53
0.0,0.0,1.0,1.0,3.143,151486.67
1.0,0.0,0.0,1.0,3.037,151489.7
0.0,0.0,0.0,1.0,3.881,151493.58
1.0,1.0,0.0,1.0,6.165,151499.75
1.0,0.0,1.0,1.0,3.065,151502.81
0.0,0.0,0.0,1.0,0.813,151503.62
1.0,0.0,0.0,1.0,6.153,151509.78
0.0,0.0,0.0,1.0,3.893,151513.67
1.0,1.0,0.0,1.0,6.162,151519.83
0.0,1.0,0.0,1.0,3.897,151523.72
0.0,0.0,1.0,1.0,3.134,151526.86
1.0,0.0,0.0,1.0,3.051,151529.9
0.0,0.0,0.0,1.0,3.878,151533.78
1.0,1.0,0.0,1.0,6.178,151539.95
1.0,0.0,1.0,1.0,3.075,151543.03
0.0,0.0,0.0,1.0,0.812,151543.84
1.0,0.0,0.0,1.0,6.180,151550.02
0.0,0.0,0.0,1.0,3.905,151553.92
MARK 100
1.0,1.0,0.0,1.0,45.864,151599.78
1.0,0.0,1.0,1.0,3.029,151602.81
0.0,0.0,0.0,1.0,0.805,151603.62
1.0,0.0,0.0,1.0,6.101,151609.72
0.0,0.0,0.0,1.0,3.805,151613.53
1.0,1.0,0.0,1.0,6.111,151619.64
0.0,1.0,0.0,1.0,3.819,151623.45
0.0,0.0,1.0,1.0,3.099,151626.55
1.0,0.0,0.0,1.0,3.000,151629.55
